video_id,labeler_2,labeler_1,start_seconds,end_seconds,duration
ftkqy5JBuSM,,suturing,237,242,5
ftkqy5JBuSM,,suturing,263,267,4
ftkqy5JBuSM,,suturing,273,276,3
357DW8IYYt8,cutting,cutting,61,132,71
357DW8IYYt8,none,cutting,133,138,5
357DW8IYYt8,cutting,cutting,139,162,23
357DW8IYYt8,none,cutting,163,168,5
357DW8IYYt8,cutting,cutting,169,188,19
357DW8IYYt8,tying,tying,215,222,7
357DW8IYYt8,suturing,suturing,205,215,10
357DW8IYYt8,suturing,suturing,235,246,11
357DW8IYYt8,suturing,suturing,253,276,23
357DW8IYYt8,none,suturing,277,282,5
357DW8IYYt8,tying,suturing,283,288,5
357DW8IYYt8,suturing,suturing,289,306,17
357DW8IYYt8,tying,suturing,307,318,11
357DW8IYYt8,suturing,suturing,319,354,35
357DW8IYYt8,tying,suturing,355,362,7
wVszq_SYrAQ,cutting,cutting,110,137,27
wVszq_SYrAQ,cutting,cutting,168,179,11
wVszq_SYrAQ,,cutting,198,202,4
wVszq_SYrAQ,cutting,cutting,211,262,51
wVszq_SYrAQ,cutting,cutting,262,270,8
wVszq_SYrAQ,cutting,cutting,290,322,32
wVszq_SYrAQ,cutting,cutting,322,327,5
wVszq_SYrAQ,cutting,cutting,346,390,44
NsXz7b--hC4,cutting,cutting,6,38,32
NsXz7b--hC4,cutting,cutting,42,50,8
NsXz7b--hC4,cutting,cutting,63,74,11
NsXz7b--hC4,,cutting,111,115,4
NsXz7b--hC4,cutting,cutting,145,155,10
NsXz7b--hC4,cutting,cutting,219,233,14
Fk5WjTJdVUA,cutting,cutting,14,25,11
Fk5WjTJdVUA,none,cutting,26,31,5
Fk5WjTJdVUA,cutting,cutting,32,54,22
oD5gC2ESBnk,cutting,cutting,9,93,84
oD5gC2ESBnk,cutting,cutting,98,109,11
oD5gC2ESBnk,cutting,cutting,608,634,26
oD5gC2ESBnk,cutting,cutting,675,704,29
oD5gC2ESBnk,cutting,cutting,729,755,26
oD5gC2ESBnk,cutting,cutting,800,823,23
bbI9l7j-LP4,,cutting,7,52,45
LmkAisEsaew,cutting,cutting,76,160,84
LmkAisEsaew,tying,tying,297,304,7
LmkAisEsaew,suturing,suturing,16,24,8
LmkAisEsaew,suturing,suturing,288,295,7
dLap-hcBxc0,,cutting,69,70,1
dLap-hcBxc0,cutting,cutting,71,79,8
N32N6VEcW2I,cutting,cutting,33,59,26
N32N6VEcW2I,cutting,cutting,74,89,15
N32N6VEcW2I,cutting,cutting,91,151,60
N32N6VEcW2I,cutting,cutting,180,186,6
N32N6VEcW2I,cutting,cutting,191,196,5
N32N6VEcW2I,cutting,cutting,213,220,7
N32N6VEcW2I,,cutting,255,260,5
N32N6VEcW2I,cutting,cutting,261,268,7
N32N6VEcW2I,cutting,cutting,337,356,19
N32N6VEcW2I,suturing,suturing,366,394,28
N32N6VEcW2I,suturing,suturing,467,478,11
N32N6VEcW2I,tying,suturing,479,496,17
N32N6VEcW2I,suturing,suturing,508,521,13
N32N6VEcW2I,suturing,suturing,527,535,8
N32N6VEcW2I,suturing,suturing,545,557,12
N6Er2hAGB3Y,,cutting,20,26,6
N6Er2hAGB3Y,,cutting,27,43,16
N6Er2hAGB3Y,,cutting,49,54,5
N6Er2hAGB3Y,,cutting,70,78,8
N6Er2hAGB3Y,,cutting,80,98,18
N6Er2hAGB3Y,,cutting,325,330,5
OZ9FXumhwFM,cutting,cutting,14,157,143
OZ9FXumhwFM,none,cutting,158,163,5
OZ9FXumhwFM,cutting,cutting,164,229,65
OZ9FXumhwFM,none,cutting,236,241,5
OZ9FXumhwFM,cutting,cutting,242,253,11
OZ9FXumhwFM,cutting,cutting,260,277,17
OZ9FXumhwFM,cutting,cutting,299,308,9
ycYdlwoKtEw,tying,tying,58,70,12
ycYdlwoKtEw,suturing,suturing,45,51,6
kQTmL3C2dwE,cutting,cutting,4,309,305
kQTmL3C2dwE,cutting,cutting,357,403,46
eko_xMEYTKw,,cutting,83,88,5
eko_xMEYTKw,,cutting,91,95,4
eko_xMEYTKw,cutting,cutting,106,116,10
eko_xMEYTKw,cutting,cutting,132,183,51
eko_xMEYTKw,cutting,cutting,190,198,8
eko_xMEYTKw,cutting,cutting,204,210,6
eko_xMEYTKw,cutting,cutting,217,224,7
eko_xMEYTKw,,cutting,244,249,5
eko_xMEYTKw,cutting,cutting,258,273,15
eko_xMEYTKw,cutting,cutting,281,289,8
eko_xMEYTKw,,cutting,298,300,2
eko_xMEYTKw,cutting,cutting,333,340,7
eko_xMEYTKw,cutting,cutting,364,370,6
eko_xMEYTKw,cutting,cutting,395,404,9
eko_xMEYTKw,cutting,cutting,483,490,7
eko_xMEYTKw,cutting,cutting,527,536,9
eko_xMEYTKw,,tying,539,544,5
eko_xMEYTKw,,tying,545,550,5
eko_xMEYTKw,suturing,suturing,552,562,10
hQGTpK3CbpE,cutting,cutting,51,57,6
hQGTpK3CbpE,suturing,suturing,407,427,20
UyTv72j6Lno,,cutting,69,74,5
V_kW8dMjGX0,,cutting,29,30,1
V_kW8dMjGX0,tying,tying,127,139,12
V_kW8dMjGX0,tying,tying,156,162,6
V_kW8dMjGX0,suturing,suturing,145,154,9
cpgMJ7KOVl8,cutting,cutting,0,136,136
cpgMJ7KOVl8,cutting,cutting,181,365,184
cpgMJ7KOVl8,cutting,suturing,365,374,9
d4-VN5A6_Ac,,cutting,8,10,2
d4-VN5A6_Ac,cutting,cutting,13,23,10
d4-VN5A6_Ac,cutting,cutting,64,77,13
d4-VN5A6_Ac,,cutting,106,110,4
d4-VN5A6_Ac,,tying,237,242,5
d4-VN5A6_Ac,suturing,suturing,137,147,10
d4-VN5A6_Ac,suturing,suturing,170,181,11
d4-VN5A6_Ac,,suturing,221,226,5
XoGw0yrEv4E,cutting,cutting,477,495,18
XoGw0yrEv4E,tying,tying,780,790,10
XoGw0yrEv4E,tying,tying,850,870,20
XoGw0yrEv4E,suturing,suturing,528,557,29
XoGw0yrEv4E,suturing,suturing,792,797,5
XoGw0yrEv4E,suturing,suturing,872,877,5
XoGw0yrEv4E,tying,suturing,878,885,7
Nqyq0uaEBOg,,cutting,6,14,8
Nqyq0uaEBOg,,cutting,18,30,12
Nqyq0uaEBOg,,cutting,34,42,8
Nqyq0uaEBOg,,cutting,46,55,9
Nqyq0uaEBOg,,tying,111,116,5
Nqyq0uaEBOg,,tying,130,138,8
Nqyq0uaEBOg,,tying,152,172,20
Nqyq0uaEBOg,,suturing,76,109,33
Nqyq0uaEBOg,,suturing,123,129,6
wZTMcbt85J4,cutting,cutting,10,126,116
wZTMcbt85J4,,cutting,382,387,5
Mp2m1AMx8Ks,cutting,cutting,15,28,13
Mp2m1AMx8Ks,cutting,cutting,40,66,26
Mp2m1AMx8Ks,tying,tying,103,130,27
Mp2m1AMx8Ks,suturing,suturing,77,90,13
Mp2m1AMx8Ks,,suturing,132,134,2
c7zxUjQSusQ,cutting,cutting,47,53,6
c7zxUjQSusQ,,cutting,61,64,3
c7zxUjQSusQ,tying,tying,152,165,13
c7zxUjQSusQ,tying,tying,269,276,7
c7zxUjQSusQ,tying,tying,322,332,10
c7zxUjQSusQ,tying,tying,348,354,6
c7zxUjQSusQ,tying,tying,367,374,7
c7zxUjQSusQ,tying,tying,397,405,8
c7zxUjQSusQ,tying,tying,443,448,5
c7zxUjQSusQ,,suturing,263,268,5
c7zxUjQSusQ,suturing,suturing,278,321,43
c7zxUjQSusQ,suturing,suturing,340,347,7
c7zxUjQSusQ,suturing,suturing,360,366,6
c7zxUjQSusQ,suturing,suturing,379,390,11
c7zxUjQSusQ,suturing,suturing,422,442,20
c7zxUjQSusQ,suturing,suturing,460,466,6
8cT4CV1gkAA,,cutting,467,472,5
ZwdbtYzY_6s,cutting,cutting,38,50,12
ZwdbtYzY_6s,cutting,cutting,54,89,35
ZwdbtYzY_6s,cutting,cutting,123,175,52
ZwdbtYzY_6s,tying,tying,197,203,6
ZwdbtYzY_6s,tying,tying,230,237,7
ZwdbtYzY_6s,,tying,268,272,4
ZwdbtYzY_6s,tying,tying,273,280,7
ZwdbtYzY_6s,tying,tying,287,292,5
ZwdbtYzY_6s,tying,tying,328,338,10
ZwdbtYzY_6s,suturing,suturing,177,188,11
ZwdbtYzY_6s,suturing,suturing,213,225,12
ZwdbtYzY_6s,suturing,suturing,238,261,23
ZwdbtYzY_6s,,suturing,281,286,5
ZwdbtYzY_6s,suturing,suturing,299,326,27
wBADkB_PFkA,,cutting,5,7,2
wBADkB_PFkA,,cutting,55,64,9
OsvR-ZxJtC0,,cutting,7,12,5
OsvR-ZxJtC0,cutting,cutting,37,51,14
OsvR-ZxJtC0,cutting,cutting,72,89,17
OsvR-ZxJtC0,suturing,suturing,52,70,18
onVsHOnSypQ,cutting,cutting,14,50,36
onVsHOnSypQ,tying,tying,282,297,15
onVsHOnSypQ,tying,tying,342,351,9
onVsHOnSypQ,tying,tying,390,396,6
onVsHOnSypQ,suturing,suturing,90,119,29
onVsHOnSypQ,suturing,suturing,141,200,59
onVsHOnSypQ,suturing,suturing,223,273,50
onVsHOnSypQ,suturing,suturing,312,335,23
onVsHOnSypQ,suturing,suturing,353,389,36
T5sNqOFwTfQ,cutting,cutting,3,32,29
T5sNqOFwTfQ,cutting,cutting,48,118,70
T5sNqOFwTfQ,cutting,cutting,131,166,35
T5sNqOFwTfQ,,cutting,184,187,3
T5sNqOFwTfQ,cutting,cutting,200,291,91
T5sNqOFwTfQ,cutting,cutting,304,312,8
T5sNqOFwTfQ,cutting,cutting,327,380,53
T5sNqOFwTfQ,tying,cutting,381,386,5
T5sNqOFwTfQ,cutting,cutting,387,513,126
WDLZ-G0IRJQ,cutting,cutting,19,106,87
WDLZ-G0IRJQ,,tying,183,187,4
WDLZ-G0IRJQ,suturing,suturing,106,123,17
WDLZ-G0IRJQ,tying,suturing,124,129,5
WDLZ-G0IRJQ,suturing,suturing,130,182,52
WDLZ-G0IRJQ,suturing,suturing,203,222,19
8VPsnDDEN04,cutting,cutting,27,58,31
8VPsnDDEN04,cutting,cutting,62,90,28
8VPsnDDEN04,cutting,cutting,100,134,34
8VPsnDDEN04,cutting,cutting,312,330,18
8VPsnDDEN04,tying,tying,364,383,19
8VPsnDDEN04,tying,tying,402,416,14
8VPsnDDEN04,suturing,suturing,169,184,15
8VPsnDDEN04,suturing,suturing,337,342,5
8VPsnDDEN04,none,suturing,343,348,5
8VPsnDDEN04,suturing,suturing,349,363,14
8VPsnDDEN04,suturing,suturing,390,400,10
x98rpVdG96Y,suturing,suturing,93,130,37
x98rpVdG96Y,suturing,suturing,140,156,16
Epicflt4WBQ,,tying,208,210,2
Epicflt4WBQ,,suturing,203,207,4
Epicflt4WBQ,,suturing,221,226,5
UyB951vsUfA,cutting,cutting,378,402,24
UyB951vsUfA,cutting,cutting,413,443,30
UyB951vsUfA,cutting,cutting,445,481,36
UyB951vsUfA,cutting,cutting,487,507,20
UyB951vsUfA,cutting,cutting,509,517,8
UyB951vsUfA,tying,tying,897,910,13
UyB951vsUfA,tying,tying,960,981,21
UyB951vsUfA,tying,tying,1011,1016,5
UyB951vsUfA,tying,tying,1047,1057,10
UyB951vsUfA,tying,tying,1100,1112,12
UyB951vsUfA,tying,tying,1248,1258,10
UyB951vsUfA,tying,tying,1264,1274,10
UyB951vsUfA,suturing,suturing,866,896,30
UyB951vsUfA,suturing,suturing,919,959,40
UyB951vsUfA,suturing,suturing,989,1010,21
UyB951vsUfA,suturing,suturing,1026,1046,20
UyB951vsUfA,suturing,suturing,1079,1099,20
UyB951vsUfA,suturing,suturing,1130,1247,117
rtJzPBn6FWw,cutting,cutting,17,25,8
rtJzPBn6FWw,tying,tying,115,123,8
rtJzPBn6FWw,suturing,suturing,108,115,7
rtJzPBn6FWw,,suturing,135,138,3
rtJzPBn6FWw,,suturing,150,155,5
rtJzPBn6FWw,suturing,suturing,167,177,10
rtJzPBn6FWw,,suturing,198,200,2
isyztOzq1Uw,,cutting,147,152,5
isyztOzq1Uw,,cutting,226,229,3
isyztOzq1Uw,,cutting,233,235,2
isyztOzq1Uw,cutting,cutting,237,253,16
isyztOzq1Uw,suturing,suturing,293,300,7
isyztOzq1Uw,suturing,suturing,313,324,11
OXlUtv2DIzY,cutting,cutting,119,137,18
OXlUtv2DIzY,cutting,cutting,292,343,51
OXlUtv2DIzY,cutting,cutting,366,375,9
OXlUtv2DIzY,cutting,cutting,380,418,38
OXlUtv2DIzY,,cutting,514,518,4
OXlUtv2DIzY,cutting,cutting,552,558,6
OXlUtv2DIzY,,cutting,564,569,5
OXlUtv2DIzY,cutting,tying,208,213,5
OXlUtv2DIzY,tying,tying,237,246,9
OXlUtv2DIzY,tying,tying,253,280,27
OXlUtv2DIzY,tying,tying,487,495,8
OXlUtv2DIzY,cutting,tying,607,614,7
OXlUtv2DIzY,tying,tying,623,636,13
OXlUtv2DIzY,tying,tying,641,654,13
OXlUtv2DIzY,,tying,664,667,3
OXlUtv2DIzY,tying,tying,691,696,5
OXlUtv2DIzY,tying,tying,715,724,9
OXlUtv2DIzY,,tying,729,732,3
OXlUtv2DIzY,tying,tying,737,747,10
OXlUtv2DIzY,tying,tying,752,759,7
OXlUtv2DIzY,suturing,suturing,185,207,22
OXlUtv2DIzY,suturing,suturing,220,236,16
OXlUtv2DIzY,,suturing,247,252,5
OXlUtv2DIzY,suturing,suturing,472,486,14
OXlUtv2DIzY,,suturing,502,506,4
OXlUtv2DIzY,,suturing,537,542,5
OXlUtv2DIzY,,suturing,619,622,3
OXlUtv2DIzY,,suturing,637,640,3
OXlUtv2DIzY,suturing,suturing,655,663,8
OXlUtv2DIzY,suturing,suturing,679,684,5
OXlUtv2DIzY,suturing,suturing,703,708,5
OXlUtv2DIzY,,suturing,725,728,3
OXlUtv2DIzY,,suturing,733,736,3
OXlUtv2DIzY,,suturing,748,751,3
8EhXEAp-uLI,,cutting,188,229,41
8EhXEAp-uLI,,cutting,236,243,7
8EhXEAp-uLI,,cutting,275,283,8
8EhXEAp-uLI,,cutting,294,309,15
8EhXEAp-uLI,,suturing,369,376,7
8EhXEAp-uLI,,suturing,388,394,6
AjwzlmTvT8A,cutting,cutting,8,13,5
AjwzlmTvT8A,cutting,cutting,25,75,50
bgWCyjuumn0,cutting,cutting,8,29,21
5NWSWNFboIY,cutting,cutting,209,360,151
EgVI5o-fS6o,abstain,cutting,0,54,54
AK8N5NoWlAI,cutting,cutting,82,91,9
AK8N5NoWlAI,cutting,cutting,100,126,26
AK8N5NoWlAI,cutting,cutting,134,139,5
AK8N5NoWlAI,cutting,cutting,169,174,5
AK8N5NoWlAI,cutting,cutting,322,340,18
AK8N5NoWlAI,cutting,cutting,346,355,9
AK8N5NoWlAI,cutting,cutting,475,505,30
AK8N5NoWlAI,tying,tying,1198,1205,7
AK8N5NoWlAI,suturing,suturing,1152,1194,42
iM5tFoqLX6Q,cutting,cutting,49,58,9
iM5tFoqLX6Q,,tying,95,100,5
sayim_KU_8c,cutting,cutting,179,203,24
VsKw5d-4rq8,cutting,cutting,169,214,45
VsKw5d-4rq8,tying,tying,1091,1101,10
WJ2jS88EUmo,cutting,cutting,37,88,51
WJ2jS88EUmo,cutting,cutting,99,126,27
WJ2jS88EUmo,cutting,cutting,240,260,20
WJ2jS88EUmo,cutting,cutting,300,310,10
WJ2jS88EUmo,cutting,cutting,344,350,6
WJ2jS88EUmo,cutting,cutting,361,369,8
WJ2jS88EUmo,cutting,cutting,380,388,8
WJ2jS88EUmo,tying,tying,221,227,6
WJ2jS88EUmo,tying,tying,421,436,15
WJ2jS88EUmo,tying,tying,493,500,7
WJ2jS88EUmo,tying,tying,513,520,7
WJ2jS88EUmo,tying,tying,529,537,8
WJ2jS88EUmo,suturing,suturing,89,98,9
WJ2jS88EUmo,suturing,suturing,484,492,8
WJ2jS88EUmo,suturing,suturing,503,512,9
WJ2jS88EUmo,suturing,suturing,521,528,7
zyW8m35aEr0,cutting,cutting,40,47,7
bM0gMFbQJ-E,cutting,cutting,57,110,53
bM0gMFbQJ-E,cutting,cutting,136,160,24
bM0gMFbQJ-E,tying,tying,208,226,18
bM0gMFbQJ-E,tying,tying,238,254,16
bM0gMFbQJ-E,tying,tying,273,288,15
bM0gMFbQJ-E,tying,tying,297,302,5
bM0gMFbQJ-E,tying,tying,322,335,13
bM0gMFbQJ-E,tying,tying,346,358,12
bM0gMFbQJ-E,tying,tying,370,384,14
bM0gMFbQJ-E,tying,tying,397,410,13
bM0gMFbQJ-E,tying,tying,425,435,10
bM0gMFbQJ-E,tying,tying,443,454,11
bM0gMFbQJ-E,tying,tying,467,485,18
bM0gMFbQJ-E,tying,tying,496,512,16
bM0gMFbQJ-E,tying,tying,514,532,18
bM0gMFbQJ-E,tying,tying,536,552,16
bM0gMFbQJ-E,tying,tying,557,568,11
bM0gMFbQJ-E,,suturing,230,235,5
bM0gMFbQJ-E,suturing,suturing,257,270,13
bM0gMFbQJ-E,,suturing,291,295,4
bM0gMFbQJ-E,suturing,suturing,311,318,7
bM0gMFbQJ-E,suturing,suturing,338,344,6
bM0gMFbQJ-E,suturing,suturing,362,369,7
bM0gMFbQJ-E,suturing,suturing,386,394,8
bM0gMFbQJ-E,suturing,suturing,412,417,5
bM0gMFbQJ-E,,suturing,437,440,3
bM0gMFbQJ-E,,suturing,461,464,3
bM0gMFbQJ-E,suturing,suturing,487,493,6
HP8pRJsWlGk,,cutting,108,122,14
HP8pRJsWlGk,,cutting,129,137,8
HP8pRJsWlGk,,suturing,79,84,5
HP8pRJsWlGk,,suturing,630,639,9
HP8pRJsWlGk,,suturing,657,667,10
HP8pRJsWlGk,,suturing,685,691,6
VyN4c_wsZuY,cutting,cutting,6,47,41
VyN4c_wsZuY,cutting,cutting,60,75,15
VyN4c_wsZuY,cutting,cutting,149,168,19
VyN4c_wsZuY,,cutting,185,190,5
VtJtGtC3R80,,cutting,46,66,20
RDpE1Q9Bkno,,cutting,16,31,15
RDpE1Q9Bkno,,tying,221,233,12
RDpE1Q9Bkno,,tying,246,257,11
RDpE1Q9Bkno,,tying,265,280,15
RDpE1Q9Bkno,,tying,303,325,22
RDpE1Q9Bkno,,tying,345,355,10
RDpE1Q9Bkno,,suturing,142,153,11
RDpE1Q9Bkno,,suturing,156,166,10
RDpE1Q9Bkno,,suturing,210,220,10
RDpE1Q9Bkno,,suturing,237,247,10
RDpE1Q9Bkno,,suturing,294,302,8
RDpE1Q9Bkno,,suturing,336,344,8
fHZ_0htxQ4k,cutting,cutting,190,289,99
fHZ_0htxQ4k,cutting,cutting,755,767,12
fHZ_0htxQ4k,cutting,cutting,824,829,5
fHZ_0htxQ4k,cutting,cutting,843,850,7
fHZ_0htxQ4k,cutting,cutting,880,898,18
fHZ_0htxQ4k,tying,tying,785,795,10
PqGpbc330j8,cutting,cutting,18,62,44
PqGpbc330j8,tying,suturing,62,67,5
PqGpbc330j8,suturing,suturing,68,75,7
1dki4N24iP8,cutting,cutting,17,24,7
1dki4N24iP8,cutting,cutting,28,37,9
1dki4N24iP8,cutting,cutting,47,153,106
1dki4N24iP8,cutting,cutting,157,408,251
1dki4N24iP8,none,cutting,409,414,5
1dki4N24iP8,cutting,cutting,415,594,179
1dki4N24iP8,none,cutting,595,600,5
1dki4N24iP8,cutting,cutting,601,679,78
Dqk7k7pnlVM,,cutting,20,22,2
Dqk7k7pnlVM,,cutting,27,30,3
Dqk7k7pnlVM,cutting,cutting,37,55,18
Dqk7k7pnlVM,,cutting,59,64,5
Dqk7k7pnlVM,cutting,cutting,66,80,14
Dqk7k7pnlVM,cutting,cutting,93,98,5
Dqk7k7pnlVM,cutting,cutting,106,122,16
Dqk7k7pnlVM,cutting,cutting,154,180,26
Dqk7k7pnlVM,cutting,cutting,183,189,6
Dqk7k7pnlVM,cutting,cutting,344,356,12
PCyfP8I87AI,cutting,cutting,86,126,40
PCyfP8I87AI,cutting,cutting,199,212,13
PCyfP8I87AI,,cutting,294,299,5
PCyfP8I87AI,cutting,cutting,507,550,43
PCyfP8I87AI,cutting,cutting,576,588,12
PCyfP8I87AI,,tying,658,662,4
PCyfP8I87AI,suturing,suturing,674,687,13
PCyfP8I87AI,tying,suturing,693,701,8
PCyfP8I87AI,,suturing,718,723,5
IqpcBRQMOak,cutting,cutting,24,51,27
IqpcBRQMOak,cutting,cutting,64,97,33
IqpcBRQMOak,cutting,cutting,170,185,15
IqpcBRQMOak,cutting,cutting,212,225,13
IqpcBRQMOak,cutting,cutting,262,280,18
rmcomZXiud4,cutting,cutting,6,16,10
rmcomZXiud4,cutting,cutting,60,98,38
ou4iO5ah9ys,cutting,cutting,71,76,5
ou4iO5ah9ys,cutting,cutting,173,185,12
T03GIXho9mY,cutting,cutting,41,106,65
T03GIXho9mY,cutting,cutting,115,123,8
T03GIXho9mY,cutting,cutting,131,139,8
T03GIXho9mY,cutting,cutting,180,195,15
T03GIXho9mY,cutting,cutting,202,233,31
T03GIXho9mY,suturing,suturing,140,177,37
T03GIXho9mY,suturing,suturing,249,260,11
8bhWGpkmWp8,cutting,cutting,1,72,71
8bhWGpkmWp8,none,cutting,73,78,5
8bhWGpkmWp8,cutting,cutting,79,85,6
8bhWGpkmWp8,cutting,cutting,113,129,16
8bhWGpkmWp8,,cutting,145,147,2
s0z0WYcC7dA,,cutting,181,184,3
s0z0WYcC7dA,,cutting,186,188,2
s0z0WYcC7dA,cutting,cutting,223,230,7
s0z0WYcC7dA,cutting,cutting,262,269,7
s0z0WYcC7dA,,cutting,295,296,1
s0z0WYcC7dA,cutting,cutting,320,336,16
s0z0WYcC7dA,cutting,cutting,367,374,7
s0z0WYcC7dA,cutting,cutting,384,392,8
s0z0WYcC7dA,cutting,cutting,417,438,21
s0z0WYcC7dA,cutting,cutting,440,448,8
s0z0WYcC7dA,,cutting,453,455,2
s0z0WYcC7dA,cutting,cutting,457,474,17
s0z0WYcC7dA,cutting,cutting,507,525,18
s0z0WYcC7dA,cutting,cutting,537,549,12
s0z0WYcC7dA,,cutting,566,570,4
s0z0WYcC7dA,cutting,cutting,759,788,29
s0z0WYcC7dA,,cutting,799,803,4
s0z0WYcC7dA,,cutting,833,835,2
s0z0WYcC7dA,cutting,cutting,879,884,5
s0z0WYcC7dA,cutting,cutting,894,899,5
s0z0WYcC7dA,cutting,cutting,913,927,14
s0z0WYcC7dA,suturing,cutting,948,968,20
s0z0WYcC7dA,tying,tying,661,670,9
s0z0WYcC7dA,tying,tying,677,689,12
s0z0WYcC7dA,tying,tying,720,729,9
s0z0WYcC7dA,tying,tying,970,978,8
s0z0WYcC7dA,tying,tying,980,986,6
s0z0WYcC7dA,suturing,suturing,653,659,6
s0z0WYcC7dA,suturing,suturing,707,719,12
Z4Z03ebdSa8,cutting,cutting,150,189,39
Z4Z03ebdSa8,cutting,cutting,197,202,5
Z4Z03ebdSa8,cutting,cutting,390,398,8
Z4Z03ebdSa8,,cutting,409,413,4
WTO1F3NG8PE,cutting,cutting,111,124,13
WTO1F3NG8PE,cutting,cutting,132,148,16
WTO1F3NG8PE,cutting,cutting,159,164,5
WTO1F3NG8PE,,cutting,184,189,5
WTO1F3NG8PE,cutting,cutting,192,200,8
WTO1F3NG8PE,cutting,cutting,209,214,5
WTO1F3NG8PE,cutting,cutting,230,235,5
WTO1F3NG8PE,cutting,cutting,262,269,7
WTO1F3NG8PE,cutting,cutting,283,289,6
WTO1F3NG8PE,cutting,cutting,319,324,5
WTO1F3NG8PE,cutting,cutting,334,386,52
WTO1F3NG8PE,cutting,cutting,395,405,10
WTO1F3NG8PE,cutting,cutting,428,435,7
WTO1F3NG8PE,cutting,cutting,536,541,5
WTO1F3NG8PE,,cutting,562,565,3
WTO1F3NG8PE,cutting,cutting,573,582,9
WTO1F3NG8PE,cutting,cutting,584,591,7
WTO1F3NG8PE,cutting,cutting,604,610,6
NL72fNR2hSM,cutting,cutting,87,134,47
NL72fNR2hSM,cutting,cutting,205,232,27
pbkOtT3Q2AM,cutting,cutting,72,160,88
pbkOtT3Q2AM,cutting,cutting,169,199,30
pbkOtT3Q2AM,cutting,cutting,211,221,10
pbkOtT3Q2AM,cutting,cutting,229,239,10
pbkOtT3Q2AM,cutting,cutting,259,285,26
pbkOtT3Q2AM,cutting,cutting,293,313,20
pbkOtT3Q2AM,tying,tying,325,341,16
pbkOtT3Q2AM,tying,tying,391,396,5
pbkOtT3Q2AM,tying,tying,405,417,12
pbkOtT3Q2AM,tying,tying,441,453,12
pbkOtT3Q2AM,tying,tying,491,504,13
pbkOtT3Q2AM,tying,tying,528,552,24
pbkOtT3Q2AM,suturing,suturing,248,257,9
pbkOtT3Q2AM,suturing,suturing,314,322,8
pbkOtT3Q2AM,suturing,suturing,354,374,20
pbkOtT3Q2AM,suturing,suturing,377,390,13
pbkOtT3Q2AM,suturing,suturing,423,434,11
pbkOtT3Q2AM,suturing,suturing,475,490,15
pbkOtT3Q2AM,suturing,suturing,508,527,19
pbkOtT3Q2AM,suturing,suturing,577,583,6
6idNh90AdtA,,cutting,147,152,5
6idNh90AdtA,cutting,cutting,167,186,19
6idNh90AdtA,,cutting,307,312,5
6idNh90AdtA,,cutting,316,318,2
6idNh90AdtA,cutting,cutting,378,389,11
6idNh90AdtA,cutting,cutting,399,410,11
6idNh90AdtA,,cutting,449,453,4
6idNh90AdtA,tying,tying,510,519,9
6idNh90AdtA,suturing,suturing,239,245,6
6idNh90AdtA,,suturing,247,251,4
6idNh90AdtA,,suturing,261,264,3
6idNh90AdtA,suturing,suturing,330,338,8
6idNh90AdtA,suturing,suturing,503,509,6
V7vkRKaUkn8,,cutting,261,297,36
V7vkRKaUkn8,,cutting,324,330,6
V7vkRKaUkn8,,cutting,333,359,26
V7vkRKaUkn8,,cutting,414,434,20
V7vkRKaUkn8,,tying,623,629,6
V7vkRKaUkn8,,suturing,367,372,5
Vnab8vZQcK8,,cutting,130,134,4
Vnab8vZQcK8,cutting,cutting,140,147,7
ZP58Wx0QaWE,cutting,cutting,11,60,49
ZP58Wx0QaWE,cutting,cutting,85,107,22
ZP58Wx0QaWE,,cutting,125,128,3
KV1bU0Kl9Fc,cutting,cutting,13,19,6
KV1bU0Kl9Fc,tying,cutting,35,43,8
KV1bU0Kl9Fc,cutting,cutting,265,289,24
KV1bU0Kl9Fc,cutting,cutting,329,334,5
KV1bU0Kl9Fc,cutting,cutting,392,405,13
KV1bU0Kl9Fc,cutting,cutting,653,663,10
KV1bU0Kl9Fc,,cutting,784,789,5
KV1bU0Kl9Fc,cutting,cutting,795,803,8
KV1bU0Kl9Fc,,cutting,996,999,3
KV1bU0Kl9Fc,cutting,cutting,1126,1135,9
KV1bU0Kl9Fc,cutting,cutting,1192,1205,13
OsYDOBpXC48,,cutting,40,48,8
OsYDOBpXC48,,cutting,90,98,8
OsYDOBpXC48,,cutting,121,132,11
OsYDOBpXC48,,cutting,135,143,8
OsYDOBpXC48,,cutting,163,188,25
OsYDOBpXC48,,cutting,197,200,3
OsYDOBpXC48,,tying,287,294,7
OsYDOBpXC48,,suturing,284,285,1
OsYDOBpXC48,,suturing,311,323,12
panFAJHLz_Q,cutting,cutting,21,49,28
panFAJHLz_Q,cutting,cutting,56,70,14
panFAJHLz_Q,cutting,cutting,89,108,19
panFAJHLz_Q,cutting,cutting,131,137,6
panFAJHLz_Q,cutting,cutting,143,151,8
panFAJHLz_Q,cutting,cutting,214,229,15
panFAJHLz_Q,,cutting,260,265,5
panFAJHLz_Q,cutting,cutting,292,301,9
panFAJHLz_Q,cutting,tying,655,663,8
panFAJHLz_Q,tying,tying,769,775,6
panFAJHLz_Q,suturing,suturing,591,634,43
panFAJHLz_Q,,suturing,764,767,3
panFAJHLz_Q,suturing,suturing,788,813,25
panFAJHLz_Q,suturing,suturing,837,863,26
