,video_id,labeler_2,labeler_1,duration,labeler_3,label,start_seconds,end_seconds
6210,rtJzPBn6FWw,tying,background,5.0,tying,tying,240.0,245.0
6211,rtJzPBn6FWw,suturing,background,25.0,suturing,suturing,245.0,270.0
6212,rtJzPBn6FWw,tying,background,5.0,tying,tying,270.0,275.0
6213,rtJzPBn6FWw,suturing,background,10.0,suturing,suturing,275.0,285.0
6214,rtJzPBn6FWw,tying,background,10.0,tying,tying,285.0,295.0
6215,rtJzPBn6FWw,suturing,background,10.0,suturing,suturing,295.0,305.0
6216,rtJzPBn6FWw,tying,background,5.0,tying,tying,305.0,310.0
6217,rtJzPBn6FWw,suturing,background,5.0,suturing,suturing,310.0,315.0
6218,rtJzPBn6FWw,tying,background,30.0,tying,tying,315.0,345.0
6219,rtJzPBn6FWw,suturing,background,25.0,suturing,suturing,345.0,370.0
6220,rtJzPBn6FWw,tying,background,10.0,tying,tying,370.0,380.0
6221,rtJzPBn6FWw,background,background,5.0,,background,380.0,385.0
6222,rzKGRcXNXm4,background,background,30.0,,background,0.0,30.0
6223,rzKGRcXNXm4,cutting,background,40.0,cutting,cutting,30.0,70.0
6224,rzKGRcXNXm4,background,background,15.0,,background,70.0,85.0
6225,rzKGRcXNXm4,cutting,background,20.0,cutting,cutting,85.0,105.0
6226,rzKGRcXNXm4,background,background,5.0,,background,105.0,110.0
6227,rzKGRcXNXm4,cutting,background,15.0,cutting,cutting,110.0,125.0
6228,rzKGRcXNXm4,background,background,25.0,,background,125.0,150.0
6229,rzKGRcXNXm4,suturing,suturing,25.0,,suturing,150.0,175.0
6230,rzKGRcXNXm4,tying,background,15.0,tying,tying,175.0,190.0
6231,rzKGRcXNXm4,background,background,25.0,,background,190.0,215.0
6232,rzKGRcXNXm4,suturing,background,15.0,suturing,suturing,215.0,230.0
6233,rzKGRcXNXm4,background,background,5.0,,background,230.0,235.0
6234,rzKGRcXNXm4,suturing,suturing,16.0,,suturing,235.0,251.0
6235,rzKGRcXNXm4,,,10.0,,background,251.0,261.0
6236,rzKGRcXNXm4,suturing,suturing,5.0,,suturing,261.0,266.0
6237,rzKGRcXNXm4,,,4.0,,background,266.0,270.0
6238,rzKGRcXNXm4,suturing,background,21.0,suturing,suturing,270.0,291.0
6239,rzKGRcXNXm4,,,4.0,,background,291.0,295.0
6240,rzKGRcXNXm4,,suturing,5.0,,suturing,295.0,300.0
6241,rzKGRcXNXm4,,,4.0,,background,300.0,304.0
6242,rzKGRcXNXm4,suturing,background,11.0,suturing,suturing,304.0,315.0
6243,rzKGRcXNXm4,tying,tying,5.0,,tying,315.0,320.0
6244,rzKGRcXNXm4,,,4.0,,background,320.0,324.0
6245,rzKGRcXNXm4,tying,background,20.0,tying,tying,324.0,344.0
6246,rzKGRcXNXm4,cutting,background,35.0,background,background,344.0,379.0
6247,rzKGRcXNXm4,cutting,background,5.0,cutting,cutting,379.0,384.0
6248,rzKGRcXNXm4,background,background,30.0,,background,384.0,414.0
6249,s0z0WYcC7dA,background,background,175.0,,background,0.0,175.0
6250,s0z0WYcC7dA,cutting,background,18.0,cutting,cutting,175.0,193.0
6251,s0z0WYcC7dA,background,background,5.0,,background,193.0,198.0
6252,s0z0WYcC7dA,cutting,background,118.0,cutting,cutting,198.0,316.0
6253,s0z0WYcC7dA,,,4.0,,background,316.0,320.0
6254,s0z0WYcC7dA,cutting,cutting,69.0,,cutting,320.0,389.0
6255,s0z0WYcC7dA,,,3.0,,background,389.0,392.0
6256,s0z0WYcC7dA,background,background,5.0,,background,392.0,397.0
6257,s0z0WYcC7dA,cutting,background,40.0,cutting,cutting,397.0,437.0
6258,s0z0WYcC7dA,,,3.0,,background,437.0,440.0
6259,s0z0WYcC7dA,cutting,cutting,5.0,,cutting,440.0,445.0
6260,s0z0WYcC7dA,,,3.0,,background,445.0,448.0
6261,s0z0WYcC7dA,cutting,background,29.0,cutting,cutting,448.0,477.0
6262,s0z0WYcC7dA,,,3.0,,background,477.0,480.0
6263,s0z0WYcC7dA,cutting,background,42.0,cutting,cutting,480.0,522.0
6264,s0z0WYcC7dA,,,3.0,,background,522.0,525.0
6265,s0z0WYcC7dA,cutting,background,45.0,cutting,cutting,525.0,570.0
6266,s0z0WYcC7dA,cutting,background,83.0,background,background,570.0,653.0
6267,s0z0WYcC7dA,suturing,suturing,5.0,,suturing,653.0,658.0
6268,s0z0WYcC7dA,,,3.0,,background,658.0,661.0
6269,s0z0WYcC7dA,tying,tying,5.0,,tying,661.0,666.0
6270,s0z0WYcC7dA,,,4.0,,background,666.0,670.0
6271,s0z0WYcC7dA,tying,background,7.0,background,background,670.0,677.0
6272,s0z0WYcC7dA,tying,tying,12.0,,tying,677.0,689.0
6273,s0z0WYcC7dA,tying,background,18.0,background,background,689.0,707.0
6274,s0z0WYcC7dA,suturing,suturing,10.0,,suturing,707.0,717.0
6275,s0z0WYcC7dA,,,3.0,,background,717.0,720.0
6276,s0z0WYcC7dA,tying,tying,5.0,,tying,720.0,725.0
6277,s0z0WYcC7dA,,,4.0,,background,725.0,729.0
6278,s0z0WYcC7dA,tying,background,15.0,background,background,729.0,744.0
6279,s0z0WYcC7dA,cutting,background,40.0,cutting,cutting,744.0,784.0
6280,s0z0WYcC7dA,,,4.0,,background,784.0,788.0
6281,s0z0WYcC7dA,cutting,background,15.0,cutting,cutting,788.0,803.0
6282,s0z0WYcC7dA,background,background,10.0,,background,803.0,813.0
6283,s0z0WYcC7dA,cutting,background,22.0,cutting,cutting,813.0,835.0
6284,s0z0WYcC7dA,cutting,background,44.0,background,background,835.0,879.0
6285,s0z0WYcC7dA,cutting,cutting,10.0,,cutting,879.0,889.0
6286,s0z0WYcC7dA,background,background,5.0,,background,889.0,894.0
6287,s0z0WYcC7dA,cutting,cutting,10.0,,cutting,894.0,904.0
6288,s0z0WYcC7dA,background,background,9.0,,background,904.0,913.0
6289,s0z0WYcC7dA,cutting,cutting,10.0,,cutting,913.0,923.0
6290,s0z0WYcC7dA,,,4.0,,background,923.0,927.0
6291,s0z0WYcC7dA,cutting,background,5.0,cutting,cutting,927.0,932.0
6292,s0z0WYcC7dA,background,background,10.0,,background,932.0,942.0
6293,s0z0WYcC7dA,suturing,background,28.0,suturing,suturing,942.0,970.0
6294,s0z0WYcC7dA,tying,tying,5.0,,tying,970.0,975.0
6295,s0z0WYcC7dA,,,5.0,,background,975.0,980.0
6296,s0z0WYcC7dA,tying,tying,6.0,,tying,980.0,986.0
6297,s0z0WYcC7dA,tying,background,15.0,background,background,986.0,1001.0
6298,s0z0WYcC7dA,suturing,background,5.0,suturing,suturing,1001.0,1006.0
6299,sFZchKZ10bc,background,background,48.0,,background,0.0,48.0
6300,sFZchKZ10bc,,cutting,70.0,,cutting,48.0,118.0
6301,sFZchKZ10bc,,,4.0,,background,118.0,122.0
6302,sFZchKZ10bc,cutting,background,16.0,cutting,cutting,122.0,138.0
6303,sFZchKZ10bc,cutting,background,13.0,background,background,138.0,151.0
6304,sFZchKZ10bc,,cutting,3.0,,cutting,151.0,154.0
6305,sFZchKZ10bc,cutting,background,5.0,background,background,154.0,159.0
6306,sFZchKZ10bc,,cutting,28.0,,cutting,159.0,187.0
6307,sFZchKZ10bc,cutting,background,33.0,background,background,187.0,220.0
6308,sFZchKZ10bc,,suturing,4.0,,suturing,220.0,224.0
6309,sFZchKZ10bc,,tying,13.0,,tying,224.0,237.0
6310,sFZchKZ10bc,suturing,suturing,10.0,,suturing,237.0,247.0
6311,sFZchKZ10bc,,,7.0,,background,247.0,254.0
6312,sFZchKZ10bc,,tying,3.0,,tying,254.0,257.0
6313,sFZchKZ10bc,suturing,suturing,5.0,,suturing,257.0,262.0
6314,sFZchKZ10bc,,,5.0,,background,262.0,267.0
6315,sFZchKZ10bc,,suturing,7.0,,suturing,267.0,274.0
6316,sFZchKZ10bc,tying,tying,5.0,,tying,274.0,279.0
6317,sFZchKZ10bc,background,background,10.0,,background,279.0,289.0
6318,sFZchKZ10bc,suturing,background,34.0,suturing,suturing,289.0,323.0
6319,sFZchKZ10bc,,,3.0,,background,323.0,326.0
6320,sFZchKZ10bc,suturing,suturing,11.0,,suturing,326.0,337.0
6321,sFZchKZ10bc,,tying,13.0,,tying,337.0,350.0
6322,sFZchKZ10bc,background,background,15.0,,background,350.0,365.0
6323,sHZWvYrerEs,cutting,cutting,20.0,,cutting,0.0,20.0
6324,sHZWvYrerEs,,,4.0,,background,20.0,24.0
6325,sHZWvYrerEs,none,cutting,6.0,,background,24.0,30.0
6326,sHZWvYrerEs,cutting,cutting,90.0,,cutting,30.0,120.0
6327,sHZWvYrerEs,,,3.0,,background,120.0,123.0
6328,sHZWvYrerEs,cutting,background,255.0,cutting,cutting,123.0,378.0
6329,sHZWvYrerEs,background,background,25.0,,background,378.0,403.0
6330,sHZWvYrerEs,cutting,background,161.0,cutting,cutting,403.0,564.0
6331,sHZWvYrerEs,,,4.0,,background,564.0,568.0
6332,sHZWvYrerEs,cutting,cutting,100.0,,cutting,568.0,668.0
6333,sHZWvYrerEs,background,background,35.0,,background,668.0,703.0
6334,sHZWvYrerEs,cutting,background,185.0,cutting,cutting,703.0,888.0
6335,sHZWvYrerEs,background,background,10.0,,background,888.0,898.0
6336,sHZWvYrerEs,cutting,background,55.0,cutting,cutting,898.0,953.0
6337,sHZWvYrerEs,background,background,5.0,,background,953.0,958.0
6338,sHZWvYrerEs,cutting,background,45.0,cutting,cutting,958.0,1003.0
6339,sHZWvYrerEs,background,background,15.0,,background,1003.0,1018.0
6340,sHZWvYrerEs,cutting,background,35.0,cutting,cutting,1018.0,1053.0
6341,sHZWvYrerEs,background,background,5.0,,background,1053.0,1058.0
6342,sHZWvYrerEs,cutting,background,35.0,cutting,cutting,1058.0,1093.0
6343,sHZWvYrerEs,background,background,45.0,,background,1093.0,1138.0
6344,sHZWvYrerEs,cutting,background,65.0,cutting,cutting,1138.0,1203.0
6345,sHZWvYrerEs,,,4.0,,background,1203.0,1207.0
6346,sHZWvYrerEs,cutting,cutting,121.0,,cutting,1207.0,1328.0
6347,sHZWvYrerEs,background,background,335.0,,background,1328.0,1663.0
6348,sHZWvYrerEs,cutting,background,25.0,cutting,cutting,1663.0,1688.0
6349,sHZWvYrerEs,background,background,155.0,,background,1688.0,1843.0
6350,sHZWvYrerEs,cutting,background,50.0,cutting,cutting,1843.0,1893.0
6351,sHZWvYrerEs,background,background,10.0,,background,1893.0,1903.0
6352,sHZWvYrerEs,cutting,background,145.0,cutting,cutting,1903.0,2048.0
6353,sHZWvYrerEs,background,background,5.0,,background,2048.0,2053.0
6354,sHZWvYrerEs,cutting,background,160.0,cutting,cutting,2053.0,2213.0
6355,sHZWvYrerEs,,,3.0,,background,2213.0,2216.0
6356,sHZWvYrerEs,cutting,background,56.0,background,background,2216.0,2272.0
6357,sHZWvYrerEs,cutting,cutting,16.0,,cutting,2272.0,2288.0
6358,sHZWvYrerEs,cutting,background,10.0,background,background,2288.0,2298.0
6359,sHZWvYrerEs,cutting,background,30.0,cutting,cutting,2298.0,2328.0
6360,sHZWvYrerEs,,,4.0,,background,2328.0,2332.0
6361,sHZWvYrerEs,cutting,cutting,26.0,,cutting,2332.0,2358.0
6362,sHZWvYrerEs,cutting,background,186.0,background,background,2358.0,2544.0
6363,sHZWvYrerEs,tying,suturing,12.0,,tying,2544.0,2556.0
6364,sHZWvYrerEs,suturing,suturing,6.0,,suturing,2556.0,2562.0
6365,sHZWvYrerEs,tying,suturing,12.0,,tying,2562.0,2574.0
6366,sHZWvYrerEs,suturing,suturing,5.0,,suturing,2574.0,2579.0
6367,sIr0IxtC7C4,background,background,84.0,,background,0.0,84.0
6368,sIr0IxtC7C4,,cutting,4.0,,cutting,84.0,88.0
6369,sIr0IxtC7C4,,,4.0,,background,88.0,92.0
6370,sIr0IxtC7C4,cutting,cutting,41.0,,cutting,92.0,133.0
6371,sIr0IxtC7C4,background,background,14.0,,background,133.0,147.0
6372,sIr0IxtC7C4,cutting,cutting,71.0,,cutting,147.0,218.0
6373,sIr0IxtC7C4,background,background,5.0,,background,218.0,223.0
6374,sIr0IxtC7C4,cutting,background,45.0,cutting,cutting,223.0,268.0
6375,sIr0IxtC7C4,suturing,background,12.0,suturing,suturing,268.0,280.0
6376,sIr0IxtC7C4,,,5.0,,background,280.0,285.0
6377,sIr0IxtC7C4,suturing,suturing,16.0,,suturing,285.0,301.0
6378,sIr0IxtC7C4,tying,background,5.0,abstain,abstain,301.0,306.0
6379,sIr0IxtC7C4,background,background,65.0,,background,306.0,371.0
6380,sL5tVxz89i4,cutting,background,301.0,background,background,0.0,301.0
6381,sL5tVxz89i4,cutting,cutting,30.0,,cutting,301.0,331.0
6382,sL5tVxz89i4,cutting,background,11.0,background,background,331.0,342.0
6383,sL5tVxz89i4,cutting,cutting,66.0,,cutting,342.0,408.0
6384,sL5tVxz89i4,cutting,background,32.0,background,background,408.0,440.0
6385,sL5tVxz89i4,cutting,cutting,55.0,,cutting,440.0,495.0
6386,sL5tVxz89i4,background,background,20.0,,background,495.0,515.0
6387,sL5tVxz89i4,cutting,background,15.0,cutting,cutting,515.0,530.0
6388,sL5tVxz89i4,background,background,7.0,,background,530.0,537.0
6389,sL5tVxz89i4,cutting,cutting,10.0,,cutting,537.0,547.0
6390,sL5tVxz89i4,background,background,15.0,,background,547.0,562.0
6391,sL5tVxz89i4,cutting,background,402.0,cutting,cutting,562.0,964.0
6392,sL5tVxz89i4,background,background,92.0,,background,964.0,1056.0
6393,sL5tVxz89i4,cutting,cutting,62.0,,cutting,1056.0,1118.0
6394,sL5tVxz89i4,cutting,background,380.0,background,background,1118.0,1498.0
6395,sWfWnFk1W70,background,background,90.0,,background,0.0,90.0
6396,sWfWnFk1W70,cutting,background,60.0,cutting,cutting,90.0,150.0
6397,sWfWnFk1W70,,,4.0,,background,150.0,154.0
6398,sWfWnFk1W70,,cutting,3.0,,cutting,154.0,157.0
6399,sWfWnFk1W70,cutting,background,15.0,background,background,157.0,172.0
6400,sWxGr_rj7rM,background,background,50.0,,background,0.0,50.0
6401,sWxGr_rj7rM,suturing,suturing,5.0,,suturing,50.0,55.0
6402,sWxGr_rj7rM,,,4.0,,background,55.0,59.0
6403,sWxGr_rj7rM,suturing,background,5.0,suturing,suturing,59.0,64.0
6404,sWxGr_rj7rM,background,background,33.0,,background,64.0,97.0
6405,sWxGr_rj7rM,cutting,cutting,31.0,,cutting,97.0,128.0
6406,sWxGr_rj7rM,cutting,background,9.0,background,background,128.0,137.0
6407,sWxGr_rj7rM,cutting,cutting,35.0,,cutting,137.0,172.0
6408,sWxGr_rj7rM,,,4.0,,background,172.0,176.0
6409,sWxGr_rj7rM,cutting,background,79.0,background,background,176.0,255.0
6410,sWxGr_rj7rM,cutting,cutting,30.0,,cutting,255.0,285.0
6411,sWxGr_rj7rM,,,4.0,,background,285.0,289.0
6412,sWxGr_rj7rM,cutting,background,20.0,cutting,cutting,289.0,309.0
6413,sWxGr_rj7rM,background,background,25.0,,background,309.0,334.0
6414,sWxGr_rj7rM,suturing,background,12.0,suturing,suturing,334.0,346.0
6415,sWxGr_rj7rM,tying,tying,6.0,,tying,346.0,352.0
6416,sWxGr_rj7rM,suturing,background,32.0,suturing,suturing,352.0,384.0
6417,sWxGr_rj7rM,background,background,13.0,,background,384.0,397.0
6418,sWxGr_rj7rM,suturing,suturing,7.0,,suturing,397.0,404.0
6419,sWxGr_rj7rM,suturing,background,7.0,abstain,abstain,404.0,411.0
6420,sWxGr_rj7rM,suturing,suturing,83.0,,suturing,411.0,494.0
6421,sWxGr_rj7rM,tying,background,10.0,tying,tying,494.0,504.0
6422,sWxGr_rj7rM,background,background,25.0,,background,504.0,529.0
6423,sWxGr_rj7rM,tying,background,5.0,tying,tying,529.0,534.0
6424,sWxGr_rj7rM,,,4.0,,background,534.0,538.0
6425,sWxGr_rj7rM,suturing,suturing,5.0,,suturing,538.0,543.0
6426,sWxGr_rj7rM,,,4.0,,background,543.0,547.0
6427,sWxGr_rj7rM,suturing,background,15.0,suturing,suturing,547.0,562.0
6428,sWxGr_rj7rM,tying,background,10.0,tying,tying,562.0,572.0
6429,sWxGr_rj7rM,suturing,background,10.0,suturing,suturing,572.0,582.0
6430,sWxGr_rj7rM,background,background,10.0,,background,582.0,592.0
6431,sZzcnDjeUKg,background,background,20.0,,background,0.0,20.0
6432,sZzcnDjeUKg,cutting,background,25.0,abstain,abstain,20.0,45.0
6433,sZzcnDjeUKg,,,4.0,,background,45.0,49.0
6434,sZzcnDjeUKg,cutting,cutting,22.0,,cutting,49.0,71.0
6435,sZzcnDjeUKg,cutting,background,180.0,background,background,71.0,251.0
6436,sZzcnDjeUKg,suturing,background,30.0,suturing,suturing,251.0,281.0
6437,sZzcnDjeUKg,tying,background,127.0,background,background,281.0,408.0
6438,sZzcnDjeUKg,suturing,tying,6.0,,suturing,408.0,414.0
6439,sZzcnDjeUKg,tying,tying,15.0,,tying,414.0,429.0
6440,sZzcnDjeUKg,cutting,background,6.0,background,background,429.0,435.0
6441,sZzcnDjeUKg,tying,tying,12.0,,tying,435.0,447.0
6442,sZzcnDjeUKg,suturing,tying,15.0,,suturing,447.0,462.0
6443,sZzcnDjeUKg,tying,background,5.0,tying,tying,462.0,467.0
6444,sZzcnDjeUKg,background,background,5.0,,background,467.0,472.0
6445,sZzcnDjeUKg,cutting,background,20.0,cutting,cutting,472.0,492.0
6446,sZzcnDjeUKg,tying,background,15.0,suturing,suturing,492.0,507.0
6447,sZzcnDjeUKg,,,3.0,,background,507.0,510.0
6448,sZzcnDjeUKg,tying,tying,6.0,,tying,510.0,516.0
6449,sZzcnDjeUKg,cutting,background,25.0,cutting,cutting,516.0,541.0
6450,sZzcnDjeUKg,background,background,30.0,,background,541.0,571.0
6451,sZzcnDjeUKg,cutting,background,40.0,abstain,abstain,571.0,611.0
6452,sZzcnDjeUKg,suturing,background,5.0,suturing,suturing,611.0,616.0
6453,sZzcnDjeUKg,tying,background,10.0,tying,tying,616.0,626.0
6454,sZzcnDjeUKg,cutting,background,20.0,cutting,cutting,626.0,646.0
6455,sZzcnDjeUKg,background,background,20.0,,background,646.0,666.0
6456,sayim_KU_8c,background,background,179.0,,background,0.0,179.0
6457,sayim_KU_8c,cutting,cutting,20.0,,cutting,179.0,199.0
6458,sayim_KU_8c,,,4.0,,background,199.0,203.0
6459,sayim_KU_8c,cutting,background,10.0,background,background,203.0,213.0
6460,synW6molzgA,background,background,20.0,,background,0.0,20.0
6461,synW6molzgA,cutting,cutting,6.0,,cutting,20.0,26.0
6462,synW6molzgA,background,background,5.0,,background,26.0,31.0
6463,synW6molzgA,cutting,background,60.0,cutting,cutting,31.0,91.0
6464,synW6molzgA,background,background,5.0,,background,91.0,96.0
6465,synW6molzgA,cutting,background,10.0,cutting,cutting,96.0,106.0
6466,synW6molzgA,,,3.0,,background,106.0,109.0
6467,synW6molzgA,cutting,cutting,67.0,,cutting,109.0,176.0
6468,synW6molzgA,,,4.0,,background,176.0,180.0
6469,synW6molzgA,cutting,cutting,82.0,,cutting,180.0,262.0
6470,synW6molzgA,background,background,10.0,,background,262.0,272.0
6471,synW6molzgA,cutting,background,25.0,cutting,cutting,272.0,297.0
6472,synW6molzgA,,,3.0,,background,297.0,300.0
6473,synW6molzgA,cutting,cutting,50.0,,cutting,300.0,350.0
6474,synW6molzgA,,,3.0,,background,350.0,353.0
6475,synW6molzgA,cutting,background,70.0,cutting,cutting,353.0,423.0
6476,synW6molzgA,suturing,background,25.0,suturing,suturing,423.0,448.0
6477,synW6molzgA,tying,background,15.0,tying,tying,448.0,463.0
6478,synW6molzgA,suturing,background,25.0,suturing,suturing,463.0,488.0
6479,synW6molzgA,tying,background,5.0,tying,tying,488.0,493.0
6480,synW6molzgA,suturing,background,22.0,suturing,suturing,493.0,515.0
6481,synW6molzgA,tying,tying,10.0,,tying,515.0,525.0
6482,synW6molzgA,suturing,background,15.0,suturing,suturing,525.0,540.0
6483,synW6molzgA,tying,background,15.0,tying,tying,540.0,555.0
6484,synW6molzgA,suturing,background,10.0,suturing,suturing,555.0,565.0
6485,synW6molzgA,tying,background,5.0,tying,tying,565.0,570.0
6486,synW6molzgA,background,background,10.0,,background,570.0,580.0
6487,tBfZ8UkhAG4,tying,suturing,6.0,,tying,4.0,10.0
6488,tBfZ8UkhAG4,suturing,suturing,12.0,,suturing,10.0,22.0
6489,tBfZ8UkhAG4,tying,suturing,15.0,,tying,22.0,37.0
6490,tBfZ8UkhAG4,,,3.0,,background,37.0,40.0
6491,tBfZ8UkhAG4,suturing,suturing,20.0,,suturing,40.0,60.0
6492,tBfZ8UkhAG4,,,3.0,,background,60.0,63.0
6493,tBfZ8UkhAG4,tying,background,5.0,tying,tying,63.0,68.0
6494,tE8Ml8aDk18,background,background,86.0,,background,0.0,86.0
6495,tE8Ml8aDk18,cutting,cutting,35.0,,cutting,86.0,121.0
6496,tE8Ml8aDk18,,,3.0,,background,121.0,124.0
6497,tE8Ml8aDk18,cutting,background,5.0,cutting,cutting,124.0,129.0
6498,tE8Ml8aDk18,,,3.0,,background,129.0,132.0
6499,tE8Ml8aDk18,cutting,cutting,20.0,,cutting,132.0,152.0
6500,tE8Ml8aDk18,,,4.0,,background,152.0,156.0
6501,tE8Ml8aDk18,cutting,cutting,91.0,,cutting,156.0,247.0
6502,tE8Ml8aDk18,background,background,8.0,,background,247.0,255.0
6503,tE8Ml8aDk18,suturing,suturing,6.0,,suturing,255.0,261.0
6504,tE8Ml8aDk18,tying,suturing,6.0,,tying,261.0,267.0
6505,tE8Ml8aDk18,suturing,suturing,15.0,,suturing,267.0,282.0
6506,tE8Ml8aDk18,,,3.0,,background,282.0,285.0
6507,tE8Ml8aDk18,tying,suturing,6.0,,tying,285.0,291.0
6508,tE8Ml8aDk18,suturing,suturing,12.0,,suturing,291.0,303.0
6509,tE8Ml8aDk18,tying,suturing,12.0,,tying,303.0,315.0
6510,tE8Ml8aDk18,suturing,suturing,6.0,,suturing,315.0,321.0
6511,tE8Ml8aDk18,tying,suturing,6.0,,tying,321.0,327.0
6512,tE8Ml8aDk18,abstain,suturing,6.0,,abstain,327.0,333.0
6513,tE8Ml8aDk18,none,suturing,6.0,,background,333.0,339.0
6514,tE8Ml8aDk18,suturing,suturing,6.0,,suturing,339.0,345.0
6515,tE8Ml8aDk18,tying,suturing,6.0,,tying,345.0,351.0
6516,tE8Ml8aDk18,abstain,suturing,6.0,,abstain,351.0,357.0
6517,tE8Ml8aDk18,suturing,suturing,6.0,,suturing,357.0,363.0
6518,tE8Ml8aDk18,tying,suturing,6.0,,tying,363.0,369.0
6519,tE8Ml8aDk18,suturing,suturing,6.0,,suturing,369.0,375.0
6520,tE8Ml8aDk18,tying,suturing,6.0,,tying,375.0,381.0
6521,tE8Ml8aDk18,abstain,suturing,6.0,,abstain,381.0,387.0
6522,tE8Ml8aDk18,suturing,suturing,12.0,,suturing,387.0,399.0
6523,tE8Ml8aDk18,tying,suturing,6.0,,tying,399.0,405.0
6524,tE8Ml8aDk18,abstain,suturing,7.0,,abstain,405.0,412.0
6525,tE8Ml8aDk18,suturing,background,5.0,suturing,suturing,412.0,417.0
6526,tOLu-p5V-7o,cutting,background,5.0,cutting,cutting,-1.0,4.0
6527,tOLu-p5V-7o,cutting,cutting,30.0,,cutting,3.0,33.0
6528,tOLu-p5V-7o,,,3.0,,background,33.0,36.0
6529,tOLu-p5V-7o,cutting,background,5.0,cutting,cutting,36.0,41.0
6530,tOLu-p5V-7o,background,background,15.0,,background,41.0,56.0
6531,tOLu-p5V-7o,suturing,background,25.0,suturing,suturing,56.0,81.0
6532,tOLu-p5V-7o,cutting,background,51.0,cutting,cutting,81.0,132.0
6533,tOLu-p5V-7o,suturing,suturing,12.0,,suturing,132.0,144.0
6534,tOLu-p5V-7o,,tying,9.0,,tying,144.0,153.0
6535,tOLu-p5V-7o,,,3.0,,background,153.0,156.0
6536,tOLu-p5V-7o,,tying,14.0,,tying,156.0,170.0
6537,tOLu-p5V-7o,suturing,background,30.0,suturing,suturing,170.0,200.0
6538,tOLu-p5V-7o,tying,background,20.0,tying,tying,200.0,220.0
6539,tOLu-p5V-7o,suturing,background,25.0,suturing,suturing,220.0,245.0
6540,tOLu-p5V-7o,tying,background,25.0,tying,tying,245.0,270.0
6541,tOLu-p5V-7o,suturing,background,25.0,suturing,suturing,270.0,295.0
6542,tOLu-p5V-7o,tying,background,20.0,tying,tying,295.0,315.0
6543,tOLu-p5V-7o,suturing,background,35.0,suturing,suturing,315.0,350.0
6544,tOLu-p5V-7o,cutting,background,35.0,cutting,cutting,350.0,385.0
6545,tOLu-p5V-7o,suturing,background,10.0,suturing,suturing,385.0,395.0
6546,tOLu-p5V-7o,,,3.0,,background,395.0,398.0
6547,tOLu-p5V-7o,suturing,suturing,5.0,,suturing,398.0,403.0
6548,tOLu-p5V-7o,,,5.0,,background,403.0,408.0
6549,tOLu-p5V-7o,suturing,suturing,11.0,,suturing,408.0,419.0
6550,tOLu-p5V-7o,tying,background,15.0,tying,tying,419.0,434.0
6551,tOLu-p5V-7o,background,background,5.0,,background,434.0,439.0
6552,tbxSEoWwqCM,cutting,background,5.0,cutting,cutting,-2.0,3.0
6553,tbxSEoWwqCM,cutting,cutting,10.0,,cutting,2.0,12.0
6554,tbxSEoWwqCM,,,4.0,,background,12.0,16.0
6555,tbxSEoWwqCM,cutting,background,43.0,background,background,16.0,59.0
6556,tbxSEoWwqCM,cutting,cutting,25.0,,cutting,59.0,84.0
6557,tbxSEoWwqCM,,,3.0,,background,84.0,87.0
6558,tbxSEoWwqCM,background,background,10.0,,background,87.0,97.0
6559,thgXniYmwII,background,background,12.0,,background,0.0,12.0
6560,thgXniYmwII,cutting,cutting,25.0,,cutting,12.0,37.0
6561,thgXniYmwII,,,3.0,,background,37.0,40.0
6562,thgXniYmwII,,cutting,26.0,,cutting,40.0,66.0
6563,thgXniYmwII,background,background,17.0,,background,66.0,83.0
6564,thgXniYmwII,tying,tying,5.0,,tying,83.0,88.0
6565,tnXv-7fulTY,cutting,background,20.0,background,background,0.0,20.0
6566,tnXv-7fulTY,cutting,background,20.0,abstain,abstain,20.0,40.0
6567,tnXv-7fulTY,background,background,44.0,,background,40.0,84.0
6568,tnXv-7fulTY,cutting,cutting,26.0,,cutting,84.0,110.0
6569,tnXv-7fulTY,background,background,18.0,,background,110.0,128.0
6570,tnXv-7fulTY,cutting,cutting,25.0,,cutting,128.0,153.0
6571,tnXv-7fulTY,background,background,15.0,,background,153.0,168.0
6572,toE_4MtsqQM,background,background,15.0,,background,0.0,15.0
6573,toE_4MtsqQM,cutting,background,10.0,cutting,cutting,15.0,25.0
6574,toE_4MtsqQM,,,3.0,,background,25.0,28.0
6575,toE_4MtsqQM,cutting,cutting,20.0,,cutting,28.0,48.0
6576,toE_4MtsqQM,background,background,15.0,,background,48.0,63.0
6577,toE_4MtsqQM,cutting,background,15.0,cutting,cutting,63.0,78.0
6578,toE_4MtsqQM,,,4.0,,background,78.0,82.0
6579,toE_4MtsqQM,suturing,suturing,22.0,,suturing,82.0,104.0
6580,toE_4MtsqQM,,,3.0,,background,104.0,107.0
6581,toE_4MtsqQM,,tying,11.0,,tying,107.0,118.0
6582,toE_4MtsqQM,suturing,suturing,22.0,,suturing,118.0,140.0
6583,toE_4MtsqQM,suturing,background,15.0,tying,tying,140.0,155.0
6584,toE_4MtsqQM,background,background,5.0,,background,155.0,160.0
6585,txCYSkZIrjE,background,background,7.0,,background,0.0,7.0
6586,txCYSkZIrjE,cutting,cutting,162.0,,cutting,7.0,169.0
6587,txCYSkZIrjE,background,background,50.0,,background,169.0,219.0
6588,txCYSkZIrjE,cutting,background,76.0,cutting,cutting,219.0,295.0
6589,txCYSkZIrjE,,,4.0,,background,295.0,299.0
