,video_id,labeler_2,labeler_1,start_seconds,end_seconds,duration,start_frame,end_frame
32815,ytgWAMS1SkE,tying,suturing,669.0,674.0,5,10035,10110
32816,ytgWAMS1SkE,tying,suturing,674.0,679.0,5,10110,10185
32817,ytgWAMS1SkE,tying,suturing,679.0,684.0,5,10185,10260
32818,ytgWAMS1SkE,tying,suturing,684.0,689.0,5,10260,10335
32819,ytgWAMS1SkE,suturing,suturing,693.0,698.0,5,10395,10470
32820,ytgWAMS1SkE,suturing,suturing,698.0,703.0,5,10470,10545
32821,ytgWAMS1SkE,suturing,suturing,703.0,708.0,5,10545,10620
32822,ytgWAMS1SkE,suturing,suturing,708.0,713.0,5,10620,10695
32823,ytgWAMS1SkE,suturing,suturing,713.0,718.0,5,10695,10770
32824,ytgWAMS1SkE,suturing,suturing,718.0,723.0,5,10770,10845
32825,ytgWAMS1SkE,suturing,suturing,723.0,728.0,5,10845,10920
32826,ytgWAMS1SkE,tying,suturing,729.0,734.0,5,10935,11010
32827,ytgWAMS1SkE,tying,suturing,734.0,739.0,5,11010,11085
32828,ytgWAMS1SkE,tying,suturing,739.0,744.0,5,11085,11160
32829,ytgWAMS1SkE,tying,suturing,744.0,749.0,5,11160,11235
32830,ytgWAMS1SkE,suturing,suturing,753.0,758.0,5,11295,11370
32831,ytgWAMS1SkE,suturing,suturing,758.0,763.0,5,11370,11445
32832,ytgWAMS1SkE,tying,suturing,765.0,770.0,5,11475,11550
32833,ytgWAMS1SkE,tying,suturing,770.0,775.0,5,11550,11625
32834,ytgWAMS1SkE,tying,suturing,775.0,780.0,5,11625,11700
32835,ytgWAMS1SkE,tying,suturing,780.0,785.0,5,11700,11775
32836,ytgWAMS1SkE,suturing,suturing,789.0,794.0,5,11835,11910
32837,ytgWAMS1SkE,suturing,suturing,794.0,799.0,5,11910,11985
32838,ytgWAMS1SkE,suturing,suturing,799.0,804.0,5,11985,12060
32839,ytgWAMS1SkE,none,suturing,807.0,812.0,5,12105,12180
32840,ytgWAMS1SkE,suturing,suturing,813.0,818.0,5,12195,12270
32841,ytgWAMS1SkE,suturing,suturing,818.0,823.0,5,12270,12345
32842,ytgWAMS1SkE,suturing,suturing,823.0,828.0,5,12345,12420
32843,ytgWAMS1SkE,background,background,829.0,834.0,5,12435,12510
32844,ytgWAMS1SkE,background,background,834.0,839.0,5,12510,12585
32845,ytgWAMS1SkE,background,background,839.0,844.0,5,12585,12660
32846,ytgWAMS1SkE,background,background,844.0,849.0,5,12660,12735
32847,ytgWAMS1SkE,background,background,849.0,854.0,5,12735,12810
32848,ytgWAMS1SkE,background,background,854.0,859.0,5,12810,12885
32849,ytgWAMS1SkE,background,background,859.0,864.0,5,12885,12960
32850,ytgWAMS1SkE,background,background,864.0,869.0,5,12960,13035
32851,ytgWAMS1SkE,background,background,869.0,874.0,5,13035,13110
32852,ytgWAMS1SkE,background,background,874.0,879.0,5,13110,13185
32853,ytgWAMS1SkE,background,background,879.0,884.0,5,13185,13260
32854,ytgWAMS1SkE,background,background,884.0,889.0,5,13260,13335
32855,ytgWAMS1SkE,background,background,889.0,894.0,5,13335,13410
32856,ytgWAMS1SkE,background,background,894.0,899.0,5,13410,13485
32857,ytgWAMS1SkE,background,background,899.0,904.0,5,13485,13560
32858,ytgWAMS1SkE,background,background,904.0,909.0,5,13560,13635
32859,ytgWAMS1SkE,background,background,909.0,914.0,5,13635,13710
32860,ytgWAMS1SkE,background,background,914.0,919.0,5,13710,13785
32861,ytgWAMS1SkE,background,background,919.0,924.0,5,13785,13860
32862,ytgWAMS1SkE,background,background,924.0,929.0,5,13860,13935
32863,ytgWAMS1SkE,background,background,929.0,934.0,5,13935,14010
32864,ytgWAMS1SkE,background,background,934.0,939.0,5,14010,14085
32865,ytgWAMS1SkE,background,background,939.0,944.0,5,14085,14160
32866,ytgWAMS1SkE,background,background,944.0,949.0,5,14160,14235
32867,ytgWAMS1SkE,background,background,949.0,954.0,5,14235,14310
32868,ytgWAMS1SkE,background,background,954.0,959.0,5,14310,14385
32869,ytgWAMS1SkE,background,background,959.0,964.0,5,14385,14460
32870,ytgWAMS1SkE,background,background,964.0,969.0,5,14460,14535
32871,ytgWAMS1SkE,background,background,969.0,974.0,5,14535,14610
32872,ytgWAMS1SkE,background,background,974.0,979.0,5,14610,14685
32873,ytgWAMS1SkE,background,background,979.0,984.0,5,14685,14760
32874,ytgWAMS1SkE,background,background,984.0,989.0,5,14760,14835
32875,ytgWAMS1SkE,background,background,989.0,994.0,5,14835,14910
32876,ytgWAMS1SkE,background,background,994.0,999.0,5,14910,14985
32877,ytgWAMS1SkE,background,background,999.0,1004.0,5,14985,15060
32878,ytgWAMS1SkE,background,background,1004.0,1009.0,5,15060,15135
32879,ytgWAMS1SkE,background,background,1009.0,1014.0,5,15135,15210
32880,ytgWAMS1SkE,background,background,1014.0,1019.0,5,15210,15285
32881,ytgWAMS1SkE,background,background,1019.0,1024.0,5,15285,15360
32882,ytgWAMS1SkE,background,background,1024.0,1029.0,5,15360,15435
32883,ytgWAMS1SkE,background,background,1029.0,1034.0,5,15435,15510
32884,ytgWAMS1SkE,background,background,1034.0,1039.0,5,15510,15585
32885,ytgWAMS1SkE,background,background,1039.0,1044.0,5,15585,15660
32886,ytgWAMS1SkE,background,background,1044.0,1049.0,5,15660,15735
32887,ytgWAMS1SkE,background,background,1049.0,1054.0,5,15735,15810
32888,ytgWAMS1SkE,background,background,1054.0,1059.0,5,15810,15885
32889,ytgWAMS1SkE,background,background,1059.0,1064.0,5,15885,15960
32890,ytgWAMS1SkE,background,background,1064.0,1069.0,5,15960,16035
32891,ytgWAMS1SkE,background,background,1069.0,1074.0,5,16035,16110
32892,ytgWAMS1SkE,background,background,1074.0,1079.0,5,16110,16185
32893,ytgWAMS1SkE,background,background,1079.0,1084.0,5,16185,16260
32894,ytgWAMS1SkE,background,background,1084.0,1089.0,5,16260,16335
32895,zJkQP-BFl8c,background,background,0.0,5.0,5,0,75
32896,zJkQP-BFl8c,background,background,5.0,10.0,5,75,150
32897,zJkQP-BFl8c,background,background,10.0,15.0,5,150,225
32898,zJkQP-BFl8c,background,background,15.0,20.0,5,225,300
32899,zJkQP-BFl8c,background,background,20.0,25.0,5,300,375
32900,zJkQP-BFl8c,background,background,25.0,30.0,5,375,450
32901,zJkQP-BFl8c,cutting,cutting,33.0,38.0,5,495,570
32902,zJkQP-BFl8c,background,background,39.0,44.0,5,585,660
32903,zJkQP-BFl8c,background,background,44.0,49.0,5,660,735
32904,zJkQP-BFl8c,background,background,49.0,54.0,5,735,810
32905,zJkQP-BFl8c,background,background,54.0,59.0,5,810,885
32906,zJkQP-BFl8c,background,background,59.0,64.0,5,885,960
32907,zJkQP-BFl8c,background,background,64.0,69.0,5,960,1035
32908,zJkQP-BFl8c,background,background,69.0,74.0,5,1035,1110
32909,zJkQP-BFl8c,,cutting,75.0,80.0,5,1125,1200
32910,zJkQP-BFl8c,background,background,80.0,85.0,5,1200,1275
32911,zJkQP-BFl8c,background,background,85.0,90.0,5,1275,1350
32912,zJkQP-BFl8c,cutting,cutting,93.0,98.0,5,1395,1470
32913,zJkQP-BFl8c,background,background,99.0,104.0,5,1485,1560
32914,zJkQP-BFl8c,,cutting,106.0,111.0,5,1590,1665
32915,zJkQP-BFl8c,background,background,111.0,116.0,5,1665,1740
32916,zJkQP-BFl8c,background,background,116.0,121.0,5,1740,1815
32917,zJkQP-BFl8c,background,background,121.0,126.0,5,1815,1890
32918,zJkQP-BFl8c,background,background,126.0,131.0,5,1890,1965
32919,zJkQP-BFl8c,background,background,131.0,136.0,5,1965,2040
32920,zJkQP-BFl8c,background,background,136.0,141.0,5,2040,2115
32921,zJkQP-BFl8c,background,background,141.0,146.0,5,2115,2190
32922,zJkQP-BFl8c,background,background,146.0,151.0,5,2190,2265
32923,zJkQP-BFl8c,background,background,151.0,156.0,5,2265,2340
32924,zJkQP-BFl8c,background,background,156.0,161.0,5,2340,2415
32925,zJkQP-BFl8c,background,background,161.0,166.0,5,2415,2490
32926,zJkQP-BFl8c,background,background,166.0,171.0,5,2490,2565
32927,zJkQP-BFl8c,background,background,171.0,176.0,5,2565,2640
32928,zJkQP-BFl8c,background,background,176.0,181.0,5,2640,2715
32929,zJkQP-BFl8c,background,background,181.0,186.0,5,2715,2790
32930,zJkQP-BFl8c,background,background,186.0,191.0,5,2790,2865
32931,zJkQP-BFl8c,background,background,191.0,196.0,5,2865,2940
32932,zJkQP-BFl8c,background,background,196.0,201.0,5,2940,3015
32933,zJkQP-BFl8c,background,background,201.0,206.0,5,3015,3090
32934,zJkQP-BFl8c,background,background,206.0,211.0,5,3090,3165
32935,zJkQP-BFl8c,background,background,211.0,216.0,5,3165,3240
32936,zJkQP-BFl8c,background,background,216.0,221.0,5,3240,3315
32937,zJkQP-BFl8c,background,background,221.0,226.0,5,3315,3390
32938,zJkQP-BFl8c,background,background,226.0,231.0,5,3390,3465
32939,zJkQP-BFl8c,background,background,231.0,236.0,5,3465,3540
32940,zJkQP-BFl8c,background,background,236.0,241.0,5,3540,3615
32941,zNnwVj9whYA,background,background,0.0,5.0,5,0,75
32942,zNnwVj9whYA,cutting,cutting,7.0,12.0,5,105,180
32943,zNnwVj9whYA,cutting,cutting,12.0,17.0,5,180,255
32944,zNnwVj9whYA,cutting,cutting,17.0,22.0,5,255,330
32945,zNnwVj9whYA,background,background,24.0,29.0,5,360,435
32946,zNnwVj9whYA,background,background,29.0,34.0,5,435,510
32947,zNnwVj9whYA,background,background,34.0,39.0,5,510,585
32948,zNnwVj9whYA,background,background,39.0,44.0,5,585,660
32949,zNnwVj9whYA,background,background,44.0,49.0,5,660,735
32950,zNnwVj9whYA,background,background,49.0,54.0,5,735,810
32951,zNnwVj9whYA,suturing,tying,55.0,60.0,5,825,900
32952,zNnwVj9whYA,tying,tying,61.0,66.0,5,915,990
32953,zNnwVj9whYA,background,background,66.0,71.0,5,990,1065
32954,zNnwVj9whYA,tying,tying,75.0,80.0,5,1125,1200
32955,zNnwVj9whYA,tying,tying,80.0,85.0,5,1200,1275
32956,zNnwVj9whYA,tying,tying,85.0,90.0,5,1275,1350
32957,zNnwVj9whYA,background,background,93.0,98.0,5,1395,1470
32958,zNnwVj9whYA,background,background,98.0,103.0,5,1470,1545
32959,zNnwVj9whYA,background,background,103.0,108.0,5,1545,1620
32960,zNnwVj9whYA,background,background,108.0,113.0,5,1620,1695
32961,zNnwVj9whYA,background,background,113.0,118.0,5,1695,1770
32962,zNnwVj9whYA,background,background,118.0,123.0,5,1770,1845
32963,zNnwVj9whYA,background,background,123.0,128.0,5,1845,1920
32964,zNnwVj9whYA,background,background,128.0,133.0,5,1920,1995
32965,zNnwVj9whYA,background,background,133.0,138.0,5,1995,2070
32966,zNnwVj9whYA,background,background,138.0,143.0,5,2070,2145
32967,zNnwVj9whYA,background,background,143.0,148.0,5,2145,2220
32968,zNnwVj9whYA,background,background,148.0,153.0,5,2220,2295
32969,zNnwVj9whYA,background,background,153.0,158.0,5,2295,2370
32970,zNnwVj9whYA,background,background,158.0,163.0,5,2370,2445
32971,zNnwVj9whYA,background,background,163.0,168.0,5,2445,2520
32972,zNnwVj9whYA,background,background,168.0,173.0,5,2520,2595
32973,zNnwVj9whYA,background,background,173.0,178.0,5,2595,2670
32974,zNnwVj9whYA,background,background,178.0,183.0,5,2670,2745
32975,zNnwVj9whYA,background,background,183.0,188.0,5,2745,2820
32976,zNnwVj9whYA,background,background,188.0,193.0,5,2820,2895
32977,zNnwVj9whYA,suturing,suturing,195.0,200.0,5,2925,3000
32978,zNnwVj9whYA,suturing,suturing,200.0,205.0,5,3000,3075
32979,zNnwVj9whYA,suturing,suturing,205.0,210.0,5,3075,3150
32980,zNnwVj9whYA,suturing,suturing,210.0,215.0,5,3150,3225
32981,zNnwVj9whYA,suturing,suturing,215.0,220.0,5,3225,3300
32982,zNnwVj9whYA,background,background,224.0,229.0,5,3360,3435
32983,zOHKqmSAZto,background,background,0.0,5.0,5,0,75
32984,zOHKqmSAZto,background,background,5.0,10.0,5,75,150
32985,zOHKqmSAZto,background,background,10.0,15.0,5,150,225
32986,zOHKqmSAZto,background,background,15.0,20.0,5,225,300
32987,zOHKqmSAZto,background,background,20.0,25.0,5,300,375
32988,zOHKqmSAZto,background,background,25.0,30.0,5,375,450
32989,zOHKqmSAZto,background,background,30.0,35.0,5,450,525
32990,zOHKqmSAZto,background,background,35.0,40.0,5,525,600
32991,zOHKqmSAZto,background,background,40.0,45.0,5,600,675
32992,zOHKqmSAZto,background,background,45.0,50.0,5,675,750
32993,zOHKqmSAZto,background,background,50.0,55.0,5,750,825
32994,zOHKqmSAZto,background,background,55.0,60.0,5,825,900
32995,zOHKqmSAZto,background,background,60.0,65.0,5,900,975
32996,zOHKqmSAZto,background,background,65.0,70.0,5,975,1050
32997,zOHKqmSAZto,background,background,70.0,75.0,5,1050,1125
32998,zOHKqmSAZto,background,background,75.0,80.0,5,1125,1200
32999,zOHKqmSAZto,background,background,80.0,85.0,5,1200,1275
33000,zOHKqmSAZto,background,background,85.0,90.0,5,1275,1350
33001,zOHKqmSAZto,background,background,90.0,95.0,5,1350,1425
33002,zOHKqmSAZto,background,background,95.0,100.0,5,1425,1500
33003,zOHKqmSAZto,cutting,cutting,100.0,105.0,5,1500,1575
33004,zOHKqmSAZto,cutting,cutting,105.0,110.0,5,1575,1650
33005,zOHKqmSAZto,cutting,cutting,110.0,115.0,5,1650,1725
33006,zOHKqmSAZto,background,background,118.0,123.0,5,1770,1845
33007,zOHKqmSAZto,background,background,123.0,128.0,5,1845,1920
33008,zOHKqmSAZto,background,background,128.0,133.0,5,1920,1995
33009,zOHKqmSAZto,background,background,133.0,138.0,5,1995,2070
33010,zOHKqmSAZto,cutting,cutting,138.0,143.0,5,2070,2145
33011,zOHKqmSAZto,background,background,145.0,150.0,5,2175,2250
33012,zOHKqmSAZto,background,background,150.0,155.0,5,2250,2325
33013,zOHKqmSAZto,background,background,159.0,164.0,5,2385,2460
33014,zOHKqmSAZto,background,background,164.0,169.0,5,2460,2535
33015,zOHKqmSAZto,background,background,171.0,176.0,5,2565,2640
33016,zOHKqmSAZto,background,background,182.0,187.0,5,2730,2805
33017,zOHKqmSAZto,background,background,187.0,192.0,5,2805,2880
33018,zOHKqmSAZto,background,background,199.0,204.0,5,2985,3060
33019,zOHKqmSAZto,background,background,204.0,209.0,5,3060,3135
33020,zOHKqmSAZto,background,background,214.0,219.0,5,3210,3285
33021,zOHKqmSAZto,cutting,cutting,219.0,224.0,5,3285,3360
33022,zOHKqmSAZto,background,background,227.0,232.0,5,3405,3480
33023,zOHKqmSAZto,background,background,232.0,237.0,5,3480,3555
33024,zOHKqmSAZto,background,background,237.0,242.0,5,3555,3630
33025,zOHKqmSAZto,background,background,242.0,247.0,5,3630,3705
33026,zOHKqmSAZto,background,background,247.0,252.0,5,3705,3780
33027,zOHKqmSAZto,background,background,252.0,257.0,5,3780,3855
33028,zOHKqmSAZto,background,background,257.0,262.0,5,3855,3930
33029,zOHKqmSAZto,background,background,262.0,267.0,5,3930,4005
33030,zOHKqmSAZto,background,background,267.0,272.0,5,4005,4080
33031,zOHKqmSAZto,background,background,272.0,277.0,5,4080,4155
33032,zOHKqmSAZto,background,background,277.0,282.0,5,4155,4230
33033,zOHKqmSAZto,background,background,282.0,287.0,5,4230,4305
33034,zOHKqmSAZto,background,background,287.0,292.0,5,4305,4380
33035,zOHKqmSAZto,background,background,292.0,297.0,5,4380,4455
33036,zOHKqmSAZto,background,background,297.0,302.0,5,4455,4530
33037,zOHKqmSAZto,background,background,302.0,307.0,5,4530,4605
33038,zOHKqmSAZto,background,background,307.0,312.0,5,4605,4680
33039,zOHKqmSAZto,background,background,312.0,317.0,5,4680,4755
33040,zOHKqmSAZto,background,background,317.0,322.0,5,4755,4830
33041,zOHKqmSAZto,background,background,322.0,327.0,5,4830,4905
33042,zOHKqmSAZto,background,background,327.0,332.0,5,4905,4980
33043,zOHKqmSAZto,background,background,332.0,337.0,5,4980,5055
33044,zOHKqmSAZto,background,background,337.0,342.0,5,5055,5130
33045,zOHKqmSAZto,background,background,342.0,347.0,5,5130,5205
33046,zOHKqmSAZto,background,background,347.0,352.0,5,5205,5280
33047,zOHKqmSAZto,background,background,352.0,357.0,5,5280,5355
33048,zOHKqmSAZto,background,background,357.0,362.0,5,5355,5430
33049,zOHKqmSAZto,background,background,362.0,367.0,5,5430,5505
33050,zOHKqmSAZto,background,background,367.0,372.0,5,5505,5580
33051,zOHKqmSAZto,background,background,372.0,377.0,5,5580,5655
33052,zOHKqmSAZto,cutting,cutting,378.0,383.0,5,5670,5745
33053,zOHKqmSAZto,cutting,cutting,383.0,388.0,5,5745,5820
33054,zOHKqmSAZto,cutting,cutting,388.0,393.0,5,5820,5895
33055,zOHKqmSAZto,cutting,cutting,393.0,398.0,5,5895,5970
33056,zOHKqmSAZto,cutting,cutting,398.0,403.0,5,5970,6045
33057,zOHKqmSAZto,cutting,cutting,403.0,408.0,5,6045,6120
33058,zOHKqmSAZto,cutting,cutting,408.0,413.0,5,6120,6195
33059,zOHKqmSAZto,cutting,cutting,413.0,418.0,5,6195,6270
33060,zOHKqmSAZto,background,background,420.0,425.0,5,6300,6375
33061,zOHKqmSAZto,background,background,425.0,430.0,5,6375,6450
33062,zOHKqmSAZto,background,background,430.0,435.0,5,6450,6525
33063,zOHKqmSAZto,suturing,suturing,437.0,442.0,5,6555,6630
33064,zOHKqmSAZto,suturing,suturing,442.0,447.0,5,6630,6705
33065,zOHKqmSAZto,suturing,suturing,447.0,452.0,5,6705,6780
33066,zOHKqmSAZto,background,background,455.0,460.0,5,6825,6900
33067,zOHKqmSAZto,tying,tying,460.0,465.0,5,6900,6975
33068,zOHKqmSAZto,suturing,suturing,473.0,478.0,5,7095,7170
33069,zOHKqmSAZto,suturing,suturing,478.0,483.0,5,7170,7245
33070,zOHKqmSAZto,tying,tying,484.0,489.0,5,7260,7335
33071,zOHKqmSAZto,tying,tying,496.0,501.0,5,7440,7515
33072,zOHKqmSAZto,background,background,505.0,510.0,5,7575,7650
33073,zOHKqmSAZto,background,background,510.0,515.0,5,7650,7725
33074,zPP8sy1C6-4,background,background,0.0,5.0,5,0,75
33075,zPP8sy1C6-4,background,background,5.0,10.0,5,75,150
33076,zPP8sy1C6-4,background,background,10.0,15.0,5,150,225
33077,zPP8sy1C6-4,background,background,15.0,20.0,5,225,300
33078,zPP8sy1C6-4,background,background,20.0,25.0,5,300,375
33079,zPP8sy1C6-4,background,background,25.0,30.0,5,375,450
33080,zPP8sy1C6-4,background,background,30.0,35.0,5,450,525
33081,zPP8sy1C6-4,background,background,35.0,40.0,5,525,600
33082,zPP8sy1C6-4,background,background,40.0,45.0,5,600,675
33083,zPP8sy1C6-4,background,background,45.0,50.0,5,675,750
33084,zPP8sy1C6-4,background,background,50.0,55.0,5,750,825
33085,zPP8sy1C6-4,background,background,55.0,60.0,5,825,900
33086,zPP8sy1C6-4,background,background,60.0,65.0,5,900,975
33087,zPP8sy1C6-4,background,background,65.0,70.0,5,975,1050
33088,zPP8sy1C6-4,background,background,70.0,75.0,5,1050,1125
33089,zPP8sy1C6-4,background,background,75.0,80.0,5,1125,1200
33090,zPP8sy1C6-4,background,background,80.0,85.0,5,1200,1275
33091,zPP8sy1C6-4,background,background,85.0,90.0,5,1275,1350
33092,zPP8sy1C6-4,background,background,90.0,95.0,5,1350,1425
33093,zPP8sy1C6-4,background,background,95.0,100.0,5,1425,1500
33094,zPP8sy1C6-4,background,background,100.0,105.0,5,1500,1575
33095,zPP8sy1C6-4,background,background,105.0,110.0,5,1575,1650
33096,zPP8sy1C6-4,background,background,110.0,115.0,5,1650,1725
33097,zPP8sy1C6-4,background,background,115.0,120.0,5,1725,1800
33098,zPP8sy1C6-4,background,background,120.0,125.0,5,1800,1875
33099,zPP8sy1C6-4,background,background,125.0,130.0,5,1875,1950
33100,zPP8sy1C6-4,background,background,130.0,135.0,5,1950,2025
33101,zPP8sy1C6-4,background,background,135.0,140.0,5,2025,2100
33102,zPP8sy1C6-4,background,background,140.0,145.0,5,2100,2175
33103,zPP8sy1C6-4,background,background,145.0,150.0,5,2175,2250
33104,zPP8sy1C6-4,background,background,150.0,155.0,5,2250,2325
33105,zPP8sy1C6-4,background,background,155.0,160.0,5,2325,2400
33106,zPP8sy1C6-4,background,background,160.0,165.0,5,2400,2475
33107,zPP8sy1C6-4,background,background,165.0,170.0,5,2475,2550
33108,zPP8sy1C6-4,background,background,170.0,175.0,5,2550,2625
33109,zPP8sy1C6-4,background,background,175.0,180.0,5,2625,2700
33110,zPP8sy1C6-4,background,background,180.0,185.0,5,2700,2775
33111,zPP8sy1C6-4,background,background,185.0,190.0,5,2775,2850
33112,zPP8sy1C6-4,background,background,190.0,195.0,5,2850,2925
33113,zPP8sy1C6-4,background,background,195.0,200.0,5,2925,3000
33114,zPP8sy1C6-4,tying,tying,200.0,205.0,5,3000,3075
33115,zPP8sy1C6-4,tying,tying,205.0,210.0,5,3075,3150
33116,zPP8sy1C6-4,background,background,210.0,215.0,5,3150,3225
33117,zPP8sy1C6-4,background,background,215.0,220.0,5,3225,3300
33118,zPP8sy1C6-4,background,background,220.0,225.0,5,3300,3375
33119,zPP8sy1C6-4,background,background,225.0,230.0,5,3375,3450
33120,zPP8sy1C6-4,background,background,230.0,235.0,5,3450,3525
33121,zPP8sy1C6-4,background,background,235.0,240.0,5,3525,3600
33122,zPP8sy1C6-4,background,background,240.0,245.0,5,3600,3675
33123,zPP8sy1C6-4,background,background,245.0,250.0,5,3675,3750
33124,zPP8sy1C6-4,background,background,250.0,255.0,5,3750,3825
33125,zPP8sy1C6-4,background,background,255.0,260.0,5,3825,3900
33126,zPP8sy1C6-4,background,background,260.0,265.0,5,3900,3975
33127,zPP8sy1C6-4,background,background,265.0,270.0,5,3975,4050
33128,zPP8sy1C6-4,background,background,270.0,275.0,5,4050,4125
33129,zPP8sy1C6-4,background,background,275.0,280.0,5,4125,4200
33130,zPP8sy1C6-4,background,background,280.0,285.0,5,4200,4275
33131,zPP8sy1C6-4,background,background,285.0,290.0,5,4275,4350
33132,zPP8sy1C6-4,background,background,290.0,295.0,5,4350,4425
33133,zPP8sy1C6-4,background,background,295.0,300.0,5,4425,4500
33134,zPP8sy1C6-4,background,background,300.0,305.0,5,4500,4575
33135,zPP8sy1C6-4,background,background,305.0,310.0,5,4575,4650
33136,zPP8sy1C6-4,background,background,310.0,315.0,5,4650,4725
33137,zPP8sy1C6-4,background,background,315.0,320.0,5,4725,4800
33138,zPP8sy1C6-4,background,background,320.0,325.0,5,4800,4875
33139,zPP8sy1C6-4,background,background,325.0,330.0,5,4875,4950
33140,zPP8sy1C6-4,background,background,330.0,335.0,5,4950,5025
33141,zPP8sy1C6-4,background,background,335.0,340.0,5,5025,5100
33142,zPP8sy1C6-4,background,background,340.0,345.0,5,5100,5175
33143,zPP8sy1C6-4,background,background,345.0,350.0,5,5175,5250
33144,zPP8sy1C6-4,background,background,350.0,355.0,5,5250,5325
33145,zPP8sy1C6-4,background,background,355.0,360.0,5,5325,5400
33146,zPP8sy1C6-4,background,background,360.0,365.0,5,5400,5475
33147,zPP8sy1C6-4,background,background,365.0,370.0,5,5475,5550
33148,zPP8sy1C6-4,background,background,370.0,375.0,5,5550,5625
33149,zPP8sy1C6-4,background,background,375.0,380.0,5,5625,5700
33150,zPP8sy1C6-4,background,background,380.0,385.0,5,5700,5775
33151,zPP8sy1C6-4,background,background,385.0,390.0,5,5775,5850
33152,zPP8sy1C6-4,background,background,390.0,395.0,5,5850,5925
33153,zPP8sy1C6-4,background,background,395.0,400.0,5,5925,6000
33154,zPP8sy1C6-4,background,background,400.0,405.0,5,6000,6075
33155,zPP8sy1C6-4,background,background,405.0,410.0,5,6075,6150
33156,zPP8sy1C6-4,background,background,410.0,415.0,5,6150,6225
33157,zPP8sy1C6-4,background,background,415.0,420.0,5,6225,6300
33158,zPP8sy1C6-4,background,background,420.0,425.0,5,6300,6375
33159,zPP8sy1C6-4,background,background,425.0,430.0,5,6375,6450
33160,zPP8sy1C6-4,background,background,430.0,435.0,5,6450,6525
33161,zPP8sy1C6-4,background,background,435.0,440.0,5,6525,6600
33162,zPP8sy1C6-4,background,background,440.0,445.0,5,6600,6675
33163,zPP8sy1C6-4,background,background,445.0,450.0,5,6675,6750
33164,zPP8sy1C6-4,background,background,450.0,455.0,5,6750,6825
33165,zPP8sy1C6-4,background,background,455.0,460.0,5,6825,6900
33166,zPP8sy1C6-4,background,background,460.0,465.0,5,6900,6975
33167,zPP8sy1C6-4,background,background,465.0,470.0,5,6975,7050
33168,zPP8sy1C6-4,background,background,470.0,475.0,5,7050,7125
33169,zPP8sy1C6-4,background,background,475.0,480.0,5,7125,7200
33170,zPP8sy1C6-4,background,background,480.0,485.0,5,7200,7275
33171,zPP8sy1C6-4,background,background,485.0,490.0,5,7275,7350
33172,zPP8sy1C6-4,background,background,490.0,495.0,5,7350,7425
33173,zPP8sy1C6-4,background,background,495.0,500.0,5,7425,7500
33174,zPP8sy1C6-4,background,background,500.0,505.0,5,7500,7575
33175,zPP8sy1C6-4,background,background,505.0,510.0,5,7575,7650
33176,zPP8sy1C6-4,background,background,510.0,515.0,5,7650,7725
33177,zPP8sy1C6-4,background,background,515.0,520.0,5,7725,7800
33178,zPP8sy1C6-4,background,background,520.0,525.0,5,7800,7875
33179,zPP8sy1C6-4,background,background,525.0,530.0,5,7875,7950
33180,zPP8sy1C6-4,tying,tying,530.0,535.0,5,7950,8025
33181,zPP8sy1C6-4,tying,tying,535.0,540.0,5,8025,8100
33182,zPP8sy1C6-4,tying,tying,540.0,545.0,5,8100,8175
33183,zPP8sy1C6-4,tying,tying,545.0,550.0,5,8175,8250
33184,zPP8sy1C6-4,tying,tying,550.0,555.0,5,8250,8325
33185,zPP8sy1C6-4,tying,tying,555.0,560.0,5,8325,8400
33186,zPP8sy1C6-4,tying,tying,560.0,565.0,5,8400,8475
33187,zPP8sy1C6-4,tying,tying,565.0,570.0,5,8475,8550
33188,zPP8sy1C6-4,background,background,570.0,575.0,5,8550,8625
33189,zPP8sy1C6-4,background,background,575.0,580.0,5,8625,8700
33190,zPP8sy1C6-4,background,background,580.0,585.0,5,8700,8775
33191,zPP8sy1C6-4,background,background,585.0,590.0,5,8775,8850
33192,zPP8sy1C6-4,background,background,590.0,595.0,5,8850,8925
33193,zPP8sy1C6-4,background,background,595.0,600.0,5,8925,9000
33194,zPP8sy1C6-4,suturing,suturing,600.0,605.0,5,9000,9075
33195,zPP8sy1C6-4,suturing,suturing,605.0,610.0,5,9075,9150
33196,zPP8sy1C6-4,suturing,suturing,610.0,615.0,5,9150,9225
33197,zPP8sy1C6-4,suturing,suturing,615.0,620.0,5,9225,9300
33198,zPP8sy1C6-4,suturing,suturing,620.0,625.0,5,9300,9375
33199,zPP8sy1C6-4,tying,suturing,630.0,635.0,5,9450,9525
33200,zPP8sy1C6-4,tying,suturing,635.0,640.0,5,9525,9600
33201,zPP8sy1C6-4,tying,suturing,640.0,645.0,5,9600,9675
33202,zPP8sy1C6-4,tying,suturing,645.0,650.0,5,9675,9750
33203,zPP8sy1C6-4,tying,suturing,650.0,655.0,5,9750,9825
33204,zPP8sy1C6-4,tying,suturing,655.0,660.0,5,9825,9900
33205,zPP8sy1C6-4,background,background,660.0,665.0,5,9900,9975
33206,zPP8sy1C6-4,background,background,665.0,670.0,5,9975,10050
33207,zPP8sy1C6-4,background,background,670.0,675.0,5,10050,10125
33208,zPP8sy1C6-4,background,background,675.0,680.0,5,10125,10200
33209,zPP8sy1C6-4,background,background,680.0,685.0,5,10200,10275
33210,zPP8sy1C6-4,background,background,685.0,690.0,5,10275,10350
